district_id,district_name,school_id,school_name,address,city,state,zip,county,full_address,lon,lat
2043,Eagle Point SD 9,390,Hillside Elem,185 E Main St,Eagle Point,OR,97524,Jackson,"185 E Main St Eagle Point, OR 97524",-122.79728420000001,42.4704108
2014,Harney County SD 3,355,Hines Middle,500 W Barnes Ave,Hines,OR,97738,Harney,"500 W Barnes Ave Hines, OR 97738",-119.087559,43.563337
2243,Beaverton SD 48J,1165,Hiteon Elem,13800 SW Brockman Rd,Beaverton,OR,97008,Washington,"13800 SW Brockman Rd Beaverton, OR 97008",-122.8189851,45.4540728
2183,Gresham-Barlow SD 10J,3543,Hogan Cedars Elem,1770 SE Fleming Ave,Gresham,OR,97080,Multnomah,"1770 SE Fleming Ave Gresham, OR 97080",-122.4072454,45.4838737
1928,Oregon City SD 62,107,Holcomb Elem,14625 S Holcomb Blvd,Oregon City,OR,97045,Clackamas,"14625 S Holcomb Blvd Oregon City, OR 97045",-122.5586149,45.3704427
2182,Reynolds SD 7,5732,HOLLA School,14513 SE Stark St,Portland,OR,97233,Multnomah,"14513 SE Stark St Portland, OR 97233",-122.5137921,45.51976759999999
2102,Sweet Home SD 55,664,Holley Elem,40336 Crawfordsville Dr,Sweet Home,OR,97386,Linn,"40336 Crawfordsville Dr Sweet Home, OR 97386",-122.78344,44.35868
2183,Gresham-Barlow SD 10J,937,Hollydale Elem,505 SW Birdsdale Ave,Gresham,OR,97080,Multnomah,"505 SW Birdsdale Ave Gresham, OR 97080",-122.4546404,45.4926525
2024,Hood River County SD,361,Hood River Middle,1602 May St,Hood River,OR,97031,Hood River,"1602 May St Hood River, OR 97031",-121.5280621,45.7045168
2024,Hood River County SD,369,Hood River Valley High,1220 Indian Creek Rd,Hood River,OR,97031,Hood River,"1220 Indian Creek Rd Hood River, OR 97031",-121.5462249,45.6846373
2048,Medford SD 549C,409,Hoover Elem,2323 Siskiyou Blvd,Medford,OR,97504,Jackson,"2323 Siskiyou Blvd Medford, OR 97504",-122.8387982,42.3206531
2142,Salem-Keizer SD 24J,744,Hoover Elem,1104 Savage Rd NE,Salem,OR,97301,Marion,"1104 Savage Rd NE Salem, OR 97301",-122.9956487,44.944847
2243,Beaverton SD 48J,4867,Hope Chinese Charter School,3500 SW 104th Ave,Beaverton,OR,97005,Washington,"3500 SW 104th Ave Beaverton, OR 97005",-122.7838147,45.4946761
2180,Portland SD 1J,858,Hosford Middle,2303 SE 28th Pl,Portland,OR,97214,Multnomah,"2303 SE 28th Pl Portland, OR 97214",-122.6371059,45.5062214
2142,Salem-Keizer SD 24J,1330,Houck Middle,1155 Connecticut,Salem,OR,97301,Marion,"1155 Connecticut Salem, OR 97301",-122.9713168,44.9153273
2048,Medford SD 549C,410,Howard Elem,286 Mace Rd,Medford,OR,97501,Jackson,"286 Mace Rd Medford, OR 97501",-122.8911673,42.3575995
2082,Eugene SD 4J,515,Howard Elem,700 Howard Ave,Eugene,OR,97404,Lane,"700 Howard Ave Eugene, OR 97404",-123.1387654,44.0868043
2142,Salem-Keizer SD 24J,1358,Howard Street Charter,625 Marion St NE,Salem,OR,97301,Marion,"625 Marion St NE Salem, OR 97301",-123.0325837,44.9441592
1991,Douglas County SD 4,273,Hucrest Elem,1810 NW Kline St,Roseburg,OR,97470,Douglas,"1810 NW Kline St Roseburg, OR 97470",-123.3814343,43.2311767
1946,Rainier SD 13,171,Hudson Park Elem,28176 Old Rainier Rd,Rainier,OR,97048,Columbia,"28176 Old Rainier Rd Rainier, OR 97048",-122.9896213,46.0919749
1977,Redmond SD 2J,5500,Hugh Hartman Elementary,2105 W Antler Ave,Redmond,OR,97756,Deschutes,"2105 W Antler Ave Redmond, OR 97756",-121.1917507,44.27733
2008,John Day SD 3,327,Humbolt Elem,329 N Humbolt St,Canyon City,OR,97820,Grant,"329 N Humbolt St Canyon City, OR 97820",-118.9491089,44.3992139
1895,Huntington SD 16J,3351,Huntington School,520 3rd St E,Huntington,OR,97907,Baker,"520 3rd St E Huntington, OR 97907",-117.260925,44.346827
1895,Huntington SD 16J,3351,Huntington School,520 3rd St E,Huntington,OR,97907,Baker,"520 3rd St E Huntington, OR 97907",-117.260925,44.346827
2180,Portland SD 1J,922,Ida B. Wells-Barnett High,1151 SW Vermont St,Portland,OR,97219,Multnomah,"1151 SW Vermont St Portland, OR 97219",-122.6899498,45.4771939
2055,Three Rivers/Josephine County SD,456,Illinois Valley High,625 E. River St.,Cave Junction,OR,97523,Josephine,"625 E. River St. Cave Junction, OR 97523",-123.6319219,42.1675534
2215,Imbler SD 11,1079,Imbler Charter School,6th & Esther Ave,Imbler,OR,97841,Union,"6th & Esther Ave Imbler, OR 97841",NA,NA
2215,Imbler SD 11,1079,Imbler Charter School,6th & Esther Ave,Imbler,OR,97841,Union,"6th & Esther Ave Imbler, OR 97841",NA,NA
2239,Hillsboro SD 1J,3536,Imlay Elem,5900 SE Lois St,Hillsboro,OR,97123,Washington,"5900 SE Lois St Hillsboro, OR 97123",-122.9215201,45.5117989
2219,Joseph SD 6,1084,Imnaha Elem,78976 Imnaha Hwy,Imnaha,OR,97842,Wallowa,"78976 Imnaha Hwy Imnaha, OR 97842",-116.8351783,45.5594706
1901,Corvallis SD 509J,4637,Inavale Community Partners dba Muddy Creek Charter School,30252 Bellfountain Rd,Corvallis,OR,97333,Benton,"30252 Bellfountain Rd Corvallis, OR 97333",-123.3377969,44.4598062
2191,Central SD 13J,998,Independence Elem,150 S 4th St,Independence,OR,97351,Polk,"150 S 4th St Independence, OR 97351",-123.1896667,44.8525554
2239,Hillsboro SD 1J,1148,Indian Hills Elem,21260 SW Rock Rd,Aloha,OR,97006,Washington,"21260 SW Rock Rd Aloha, OR 97006",-122.8953812,45.5069033
2048,Medford SD 549C,3554,Innovation Academy,1321 Center Dr,Medford,OR,97501,Jackson,"1321 Center Dr Medford, OR 97501",-122.8538254,42.31330920000001
4131,North Wasco County SD 21,5250,Innovations Academy,3601 W 10th St,The Dalles,OR,97058,Wasco,"3601 W 10th St The Dalles, OR 97058",-121.2253812,45.6253429
1970,Crook County SD,5150,Insight School of Oregon Painted Hills,340 SE High St,Mitchell,OR,97750,Wheeler,"340 SE High St Mitchell, OR 97750",-120.147075,44.564692
2249,Mitchell SD 55,5150,Insight School of Oregon Painted Hills,340 SE High St,Mitchell,OR,97750,Wheeler,"340 SE High St Mitchell, OR 97750",-120.147075,44.564692
2243,Beaverton SD 48J,4474,International School of Beaverton,17770 SW Blanton St,Beaverton,OR,97078,Washington,"17770 SW Blanton St Beaverton, OR 97078",-122.8599685,45.4909359
1922,West Linn-Wilsonville SD 3J,46,Inza R Wood Middle,11055 SW Wilsonville Rd,Wilsonville,OR,97070,Clackamas,"11055 SW Wilsonville Rd Wilsonville, OR 97070",-122.7929378,45.3016367
2147,Morrow SD 1,3363,Ione Community Charter School,445 Spring St,Ione,OR,97843,Morrow,"445 Spring St Ione, OR 97843",-119.8284638,45.4989249
3997,Ione SD R2,3363,Ione Community Charter School,445 Spring St,Ione,OR,97843,Morrow,"445 Spring St Ione, OR 97843",-119.8284638,45.4989249
2147,Morrow SD 1,4048,Irrigon Elem,490 SE Wyoming,Irrigon,OR,97844,Morrow,"490 SE Wyoming Irrigon, OR 97844",-119.4963298,45.88583209999999
2147,Morrow SD 1,817,Irrigon Jr/Sr High,315 E Wyoming Ave,Irrigon,OR,97844,Morrow,"315 E Wyoming Ave Irrigon, OR 97844",-119.4978861,45.8887233
2088,Bethel SD 52,585,Irving Elem,3200 Hyacinth St,Eugene,OR,97404,Lane,"3200 Hyacinth St Eugene, OR 97404",-123.152299,44.1107322
2180,Portland SD 1J,861,Irvington Elem,1320 NE Brazee St,Portland,OR,97212,Multnomah,"1320 NE Brazee St Portland, OR 97212",-122.6519732,45.5403663
2212,La Grande SD 1,1069,Island City Elem,10201 W 4th St,Island City,OR,97850,Union,"10201 W 4th St Island City, OR 97850",-118.0472485,45.3375086
2212,La Grande SD 1,1069,Island City Elem,10201 W 4th St,Island City,OR,97850,Union,"10201 W 4th St Island City, OR 97850",-118.0472485,45.3375086
2239,Hillsboro SD 1J,1199,J W Poynter Middle,1535 NE Grant St,Hillsboro,OR,97124,Washington,"1535 NE Grant St Hillsboro, OR 97124",-122.9662575,45.5284661
2048,Medford SD 549C,411,Jackson Elem,713 Summit Ave,Medford,OR,97504,Jackson,"713 Summit Ave Medford, OR 97504",-122.8873689,42.3316824
2239,Hillsboro SD 1J,1285,Jackson Elem,675 NE Estate Dr,Hillsboro,OR,97124,Washington,"675 NE Estate Dr Hillsboro, OR 97124",-122.9807293,45.5439011
2180,Portland SD 1J,1277,Jackson Middle,10625 SW 35th,Portland,OR,97219,Multnomah,"10625 SW 35th Portland, OR 97219",-122.7131363,45.4506715
2048,Medford SD 549C,412,Jacksonville Elem,655 Hueners Ln,Jacksonville,OR,97530,Jackson,"655 Hueners Ln Jacksonville, OR 97530",-122.9583439,42.3175803
2243,Beaverton SD 48J,3437,Jacob Wismer Elem,5477 NW Skycrest Pkwy,Portland,OR,97229,Washington,"5477 NW Skycrest Pkwy Portland, OR 97229",-122.8232187,45.5602808
2180,Portland SD 1J,862,James John Elem,7439 N Charleston Ave,Portland,OR,97203,Multnomah,"7439 N Charleston Ave Portland, OR 97203",-122.7521813,45.5905294
2082,Eugene SD 4J,520,James Madison Middle,875 Wilkes Dr,Eugene,OR,97404,Lane,"875 Wilkes Dr Eugene, OR 97404",-123.1200239,44.1169945
2082,Eugene SD 4J,524,James Monroe Middle,2800 Bailey Ln,Eugene,OR,97401,Lane,"2800 Bailey Ln Eugene, OR 97401",-123.0658401,44.0756012
2242,Tigard-Tualatin SD 23J,1139,James Templeton Elem,9500 SW Murdock St,Tigard,OR,97224,Washington,"9500 SW Murdock St Tigard, OR 97224",-122.7744706,45.4130941
2142,Salem-Keizer SD 24J,4210,Jane Goodall Environmental Middle Charter,999B Locust St NE,Salem,OR,97301,Marion,"999B Locust St NE Salem, OR 97301",-123.0223193,44.9665373
2247,Spray SD 1,5910,Jefferson Classical Academy of Oregon,740 S Overholt St,Prairie City,OR,97869,Grant,"740 S Overholt St Prairie City, OR 97869",-118.7091488,44.4561588
2053,Jefferson County SD 509J,1773,Jefferson County Middle,1180 SE Kemper Way,Madras,OR,97741,Jefferson,"1180 SE Kemper Way Madras, OR 97741",-121.1057174,44.6342535
2048,Medford SD 549C,413,Jefferson Elem,333 Holmes Ave,Medford,OR,97501,Jackson,"333 Holmes Ave Medford, OR 97501",-122.8693037,42.30867019999999
2140,Jefferson SD 14J,721,Jefferson Elem,615 N 2nd St,Jefferson,OR,97352,Marion,"615 N 2nd St Jefferson, OR 97352",-123.00938,44.7228479
2140,Jefferson SD 14J,723,Jefferson High,2200 Talbot Road SE,Jefferson,OR,97352,Marion,"2200 Talbot Road SE Jefferson, OR 97352",-123.0137746,44.7316204
2180,Portland SD 1J,913,Jefferson High,5210 N Kerby Ave,Portland,OR,97217,Multnomah,"5210 N Kerby Ave Portland, OR 97217",-122.6722214,45.5617092
2140,Jefferson SD 14J,722,Jefferson Middle,2180 Talbot Rd SE,Jefferson,OR,97352,Marion,"2180 Talbot Rd SE Jefferson, OR 97352",-123.0102701,44.7324937
1928,Oregon City SD 62,110,Jennings Lodge Elem,18521 SE River Rd,Milwaukie,OR,97267,Clackamas,"18521 SE River Rd Milwaukie, OR 97267",-122.6160079,45.38856759999999
1934,Jewell SD 8,3352,Jewell School,83874 Hwy 103,Seaside,OR,97138,Clatsop,"83874 Hwy 103 Seaside, OR 97138",-123.5278816,45.8964403
2042,Central Point SD 6,383,Jewett Elem,1001 Manzanita St,Central Point,OR,97502,Jackson,"1001 Manzanita St Central Point, OR 97502",-122.9091359,42.379776
2254,Newberg SD 29J,4342,Joan Austin Elem,2200 N Center St,Newberg,OR,97132,Yamhill,"2200 N Center St Newberg, OR 97132",-122.968233,45.3168446
1991,Douglas County SD 4,278,John C Fremont Middle,850 W Keady Ct,Roseburg,OR,97470,Douglas,"850 W Keady Ct Roseburg, OR 97470",-123.371418,43.21018530000001
2145,Mt Angel SD 91,794,John F Kennedy High,890 E Marquam St,Mt Angel,OR,97362,Marion,"890 E Marquam St Mt Angel, OR 97362",-122.7903906,45.0727698
2082,Eugene SD 4J,519,John F Kennedy Middle,2200 Bailey Hill Rd,Eugene,OR,97405,Lane,"2200 Bailey Hill Rd Eugene, OR 97405",-123.1547674,44.0359899
1928,Oregon City SD 62,114,John McLoughlin Elem,19230 S End Rd,Oregon City,OR,97045,Clackamas,"19230 S End Rd Oregon City, OR 97045",-122.6290923,45.3279197
1977,Redmond SD 2J,258,John Tuck Elem,209 NW 10th St,Redmond,OR,97756,Deschutes,"209 NW 10th St Redmond, OR 97756",-121.180044,44.27810909999999
1931,Gladstone SD 115,136,John Wetten Elem,250 E Exeter,Gladstone,OR,97027,Clackamas,"250 E Exeter Gladstone, OR 97027",-122.5929703,45.3822485
2107,Jordan Valley SD 3,691,Jordan Valley Elem,604 Oregon Ave,Jordan Valley,OR,97910,Malheur,"604 Oregon Ave Jordan Valley, OR 97910",-117.0543041,42.9761795
2107,Jordan Valley SD 3,712,Jordan Valley High,501 Bassett,Jordan Valley,OR,97910,Malheur,"501 Bassett Jordan Valley, OR 97910",-117.053757,42.9778288
2219,Joseph SD 6,1087,Joseph Charter,400 Wm E Williams Ave,Joseph,OR,97846,Wallowa,"400 Wm E Williams Ave Joseph, OR 97846",-117.2264961,45.3524379
2056,Klamath Falls City Schools,459,Joseph Conger Elem,1700 California,Klamath Falls,OR,97601,Klamath,"1700 California Klamath Falls, OR 97601",-121.7816704,42.224867
2241,Forest Grove SD 15,1133,Joseph Gale Elem,3130 18th Ave,Forest Grove,OR,97116,Washington,"3130 18th Ave Forest Grove, OR 97116",-123.0922088,45.5162316
1991,Douglas County SD 4,279,Joseph Lane Middle,2153 NE Vine St,Roseburg,OR,97470,Douglas,"2153 NE Vine St Roseburg, OR 97470",-123.3461631,43.2347751
2142,Salem-Keizer SD 24J,765,Judson Middle,4512 Jones Rd S,Salem,OR,97302,Marion,"4512 Jones Rd S Salem, OR 97302",-123.0445,44.8887292
2091,Junction City SD 69,597,Junction City High,1135 W 6th St,Junction City,OR,97448,Lane,"1135 W 6th St Junction City, OR 97448",-123.2119128,44.2180718
1976,Bend-LaPine Administrative SD 1,246,Juniper Elem,1300 NE Norton St,Bend,OR,97701,Deschutes,"1300 NE Norton St Bend, OR 97701",-121.287808,44.0641361
2109,Juntura SD 12,700,Juntura Elem,5855 6th St,Juntura,OR,97911,Malheur,"5855 6th St Juntura, OR 97911",-118.085096,43.74516999999999
2180,Portland SD 1J,5218,Kairos PDX,3635 N Williams,Portland,OR,97227,Multnomah,"3635 N Williams Portland, OR 97227",-122.6675332,45.5493111
2142,Salem-Keizer SD 24J,4858,Kalapuya Elem,2085 Wilmington Ave NW,Salem,OR,97304,Polk,"2085 Wilmington Ave NW Salem, OR 97304",-123.0747501,44.9647865
2088,Bethel SD 52,3566,Kalapuya High,1200 N Terry St,Eugene,OR,97402,Lane,"1200 N Terry St Eugene, OR 97402",-123.1892109,44.0738816
2055,Three Rivers/Josephine County SD,5821,Kalmiopsis Community Arts High,139 S Caves Ave,Cave Junction,OR,97523,Josephine,"139 S Caves Ave Cave Junction, OR 97523",-123.644658,42.1660508
1974,Brookings-Harbor SD 17C,236,Kalmiopsis Elem,650 Easy St,Brookings,OR,97415,Curry,"650 Easy St Brookings, OR 97415",-124.2826769,42.059369
1901,Corvallis SD 509J,35,Kathryn Jones Harrison Elementary,1825 NW 27th St,Corvallis,OR,97330,Benton,"1825 NW 27th St Corvallis, OR 97330",-123.2802159,44.5857793
1894,Baker SD 5J,5,Keating Elem,41964 Miles Bridge Rd,Baker City,OR,97814,Baker,"41964 Miles Bridge Rd Baker City, OR 97814",-117.5909094,44.8743712
1894,Baker SD 5J,5,Keating Elem,41964 Miles Bridge Rd,Baker City,OR,97814,Baker,"41964 Miles Bridge Rd Baker City, OR 97814",-117.5909094,44.8743712
2142,Salem-Keizer SD 24J,747,Keizer Elem,5600 McClure St N,Keizer,OR,97303,Marion,"5600 McClure St N Keizer, OR 97303",-123.0395185,45.0062259
2180,Portland SD 1J,863,Kellogg Middle,3330 SE 69th,Portland,OR,97206,Multnomah,"3330 SE 69th Portland, OR 97206",-122.5920969,45.4989289
2183,Gresham-Barlow SD 10J,1313,Kelly Creek Elem,2400 SE Baker Way,Gresham,OR,97080,Multnomah,"2400 SE Baker Way Gresham, OR 97080",-122.3840116,45.4809724
2180,Portland SD 1J,864,Kelly Elem,9030 SE Cooper St,Portland,OR,97266,Multnomah,"9030 SE Cooper St Portland, OR 97266",-122.5706198,45.47270289999999
1926,Oregon Trail SD 46,99,Kelso Elem,34651 SE Kelso Rd,Boring,OR,97009,Clackamas,"34651 SE Kelso Rd Boring, OR 97009",-122.3068049,45.4204602
1926,Oregon Trail SD 46,99,Kelso Elem,34651 SE Kelso Rd,Boring,OR,97009,Clackamas,"34651 SE Kelso Rd Boring, OR 97009",-122.3068049,45.4204602
2048,Medford SD 549C,416,Kennedy Elem,2860 N Keene Way Dr,Medford,OR,97504,Jackson,"2860 N Keene Way Dr Medford, OR 97504",-122.8515251,42.3588683
2142,Salem-Keizer SD 24J,746,Kennedy Elem,4912 Noren Ave NE,Keizer,OR,97303,Marion,"4912 Noren Ave NE Keizer, OR 97303",-123.0076666,44.9961362
2057,Klamath County SD,474,Keno Elem,11110 Keno-Worden Rd,Keno,OR,97627,Klamath,"11110 Keno-Worden Rd Keno, OR 97627",-121.932104,42.1244905
2048,Medford SD 549C,5205,Kids Unlimited Academy,821 N Riverside Ave,Medford,OR,97501,Jackson,"821 N Riverside Ave Medford, OR 97501",-122.8751428,42.3351368
1900,Philomath SD 17J,3440,Kings Valley Charter,38840 Kings Valley Hwy,Philomath,OR,97370,Benton,"38840 Kings Valley Hwy Philomath, OR 97370",-123.4343165,44.69408290000001
2243,Beaverton SD 48J,1166,Kinnaman Elem,4205 SW 193rd Ave,Beaverton,OR,97078,Washington,"4205 SW 193rd Ave Beaverton, OR 97078",-122.8762675,45.4894166
2056,Klamath Falls City Schools,5682,Klamath Home Learning Academy,2856 Eberlein Ave,Klamath Falls,OR,97603,Klamath,"2856 Eberlein Ave Klamath Falls, OR 97603",-121.7535081,42.2163769
2056,Klamath Falls City Schools,5355,Klamath Learning Center,2856 Eberlein Ave,Klamath Falls,OR,97603,Klamath,"2856 Eberlein Ave Klamath Falls, OR 97603",-121.7535081,42.2163769
2056,Klamath Falls City Schools,487,Klamath Union High,1300 Monclaire St,Klamath Falls,OR,97601,Klamath,"1300 Monclaire St Klamath Falls, OR 97601",-121.7787935,42.23049290000001
2262,Knappa SD 4,169,Knappa High,41535 Old Hwy 30,Astoria,OR,97103,Clatsop,"41535 Old Hwy 30 Astoria, OR 97103",-123.6270936,46.1633779
1929,Canby SD 86,122,Knight Elem,501 N Grant St,Canby,OR,97013,Clackamas,"501 N Grant St Canby, OR 97013",-122.6981778,45.2652562
2212,La Grande SD 1,1073,La Grande High,"708 ""K"" Ave",La Grande,OR,97850,Union,"708 ""K"" Ave La Grande, OR 97850",-118.1002973,45.3204904
2212,La Grande SD 1,1072,La Grande Middle,1108 4th St,La Grande,OR,97850,Union,"1108 4th St La Grande, OR 97850",-118.0972871,45.3217122
2212,La Grande SD 1,1072,La Grande Middle,1108 4th St,La Grande,OR,97850,Union,"1108 4th St La Grande, OR 97850",-118.0972871,45.3217122
2101,Lebanon Community SD 9,671,Lacomb School,34110 E Lacomb Rd,Lebanon,OR,97355,Linn,"34110 E Lacomb Rd Lebanon, OR 97355",-122.7401991,44.5858839
2190,Dallas SD 2,994,LaCreole Middle,701 SE LaCreole Dr,Dallas,OR,97338,Polk,"701 SE LaCreole Dr Dallas, OR 97338",-123.3010565,44.9231348
2239,Hillsboro SD 1J,1150,Ladd Acres Elem,2425 SW Cornelius Pass Rd,Hillsboro,OR,97123,Washington,"2425 SW Cornelius Pass Rd Hillsboro, OR 97123",-122.9037776,45.5023655
2100,Greater Albany Public SD 8J,640,Lafayette Elem,3122 Madison St SE,Albany,OR,97322,Linn,"3122 Madison St SE Albany, OR 97322",-123.091824,44.6126633
2043,Eagle Point SD 9,3147,Lake Creek Learning Ctr,391 Lake Creek Loop Rd,Eagle Point,OR,97524,Jackson,"391 Lake Creek Loop Rd Eagle Point, OR 97524",-122.6222329,42.4264026
1923,Lake Oswego SD 7J,55,Lake Grove Elem,15777 SW Boones Ferry Rd,Lake Oswego,OR,97035,Clackamas,"15777 SW Boones Ferry Rd Lake Oswego, OR 97035",-122.7340612,45.402075
1923,Lake Oswego SD 7J,61,Lake Oswego High,2501 SW Country Club Rd,Lake Oswego,OR,97034,Clackamas,"2501 SW Country Club Rd Lake Oswego, OR 97034",-122.7032724,45.426583
1923,Lake Oswego SD 7J,59,Lake Oswego Middle,2500 SW Country Club Rd,Lake Oswego,OR,97034,Clackamas,"2500 SW Country Club Rd Lake Oswego, OR 97034",-122.7024902,45.4233748
1923,Lake Oswego SD 7J,62,Lakeridge High,1235 SW Overlook Dr,Lake Oswego,OR,97034,Clackamas,"1235 SW Overlook Dr Lake Oswego, OR 97034",-122.6936751,45.3976579
1923,Lake Oswego SD 7J,60,Lakeridge Middle,4700 SW Jean Rd,Lake Oswego,OR,97035,Clackamas,"4700 SW Jean Rd Lake Oswego, OR 97035",-122.7254742,45.3959217
2059,Lake County SD 7,492,Lakeview Sr High,906 S 3rd St,Lakeview,OR,97630,Lake,"906 S 3rd St Lakeview, OR 97630",-120.3509895,42.1864875
2142,Salem-Keizer SD 24J,3375,Lamb Elem,4930 Herrin Rd NE,Salem,OR,97305,Marion,"4930 Herrin Rd NE Salem, OR 97305",-122.9602322,44.9757846
2180,Portland SD 1J,1243,Lane Middle,7200 SE 60th Ave,Portland,OR,97206,Multnomah,"7200 SE 60th Ave Portland, OR 97206",-122.6014249,45.4708481
1976,Bend-LaPine Administrative SD 1,245,LaPine Elem,51615 Coach Rd,LaPine,OR,97739,Deschutes,"51615 Coach Rd LaPine, OR 97739",-121.5071875,43.6753769
1976,Bend-LaPine Administrative SD 1,1310,LaPine Middle,16360 First St,LaPine,OR,97739,Deschutes,"16360 First St LaPine, OR 97739",-121.5084145,43.6763115
1976,Bend-LaPine Administrative SD 1,253,LaPine Sr High,51633 Coach Rd,LaPine,OR,97739,Deschutes,"51633 Coach Rd LaPine, OR 97739",-121.5071381,43.6794822
2091,Junction City SD 69,595,Laurel Elem,1401 Laurel St,Junction City,OR,97448,Lane,"1401 Laurel St Junction City, OR 97448",-123.2103374,44.2264312
2180,Portland SD 1J,868,Laurelhurst Elem,840 NE 41st Ave,Portland,OR,97232,Multnomah,"840 NE 41st Ave Portland, OR 97232",-122.6193621,45.5292062
1976,Bend-LaPine Administrative SD 1,1317,Lava Ridge Elem,20805 Cooley Rd,Bend,OR,97701,Deschutes,"20805 Cooley Rd Bend, OR 97701",-121.2821372,44.1066265
2180,Portland SD 1J,5060,Le Monde French Immersion Public Charter,2044 E Burnside St,Portland,OR,97214,Multnomah,"2044 E Burnside St Portland, OR 97214",-122.6446068,45.5226259
2180,Portland SD 1J,5060,Le Monde French Immersion Public Charter,2044 E Burnside St,Portland,OR,97214,Multnomah,"2044 E Burnside St Portland, OR 97214",-122.6446068,45.5226259
2101,Lebanon Community SD 9,688,Lebanon High,1700 S 5th St,Lebanon,OR,97355,Linn,"1700 S 5th St Lebanon, OR 97355",-122.9137375,44.52940770000001
2180,Portland SD 1J,869,Lee Elem,2222 NE 92nd Ave,Portland,OR,97220,Multnomah,"2222 NE 92nd Ave Portland, OR 97220",-122.5676595,45.5381887
2142,Salem-Keizer SD 24J,3526,Lee Elem,5650 Venice St SE,Salem,OR,97306,Marion,"5650 Venice St SE Salem, OR 97306",-123.0034665,44.8740911
1929,Canby SD 86,4435,Lee Elem,1110 S Ivy,Canby,OR,97013,Clackamas,"1110 S Ivy Canby, OR 97013",-122.6855299,45.2545979
