district_id,district_name,school_id,school_name,school_year,min_grade,max_grade,all_grades,grades_served,school_level
2219,Joseph SD 6,1087,Joseph Charter School,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2219,Joseph SD 6,1087,Joseph Charter School,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2219,Joseph SD 6,1087,Joseph Charter School,2024,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2219,Joseph SD 6,1087,Joseph Charter School,2025,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2219,Joseph SD 6,1087,Joseph Charter School,2026,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2220,Wallowa SD 12,1088,Wallowa Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2220,Wallowa SD 12,1088,Wallowa Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2220,Wallowa SD 12,1088,Wallowa Elementary School,2023,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2220,Wallowa SD 12,1088,Wallowa Elementary School,2024,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2220,Wallowa SD 12,1088,Wallowa Elementary School,2025,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2220,Wallowa SD 12,1088,Wallowa Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2220,Wallowa SD 12,1089,Wallowa High School,2019,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2220,Wallowa SD 12,1089,Wallowa High School,2022,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2220,Wallowa SD 12,1089,Wallowa High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2220,Wallowa SD 12,1089,Wallowa High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2220,Wallowa SD 12,1089,Wallowa High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2220,Wallowa SD 12,1089,Wallowa High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2220,Wallowa SD 12,5728,Wallowa Middle School,2023,6,8,"6, 7, 8",6-8,MS
2220,Wallowa SD 12,5728,Wallowa Middle School,2024,6,8,"6, 7, 8",6-8,MS
2220,Wallowa SD 12,5728,Wallowa Middle School,2025,6,8,"6, 7, 8",6-8,MS
2220,Wallowa SD 12,5728,Wallowa Middle School,2026,6,8,"6, 7, 8",6-8,MS
2221,Enterprise SD 21,1090,Enterprise Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2221,Enterprise SD 21,1090,Enterprise Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2221,Enterprise SD 21,1090,Enterprise Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2221,Enterprise SD 21,1090,Enterprise Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2221,Enterprise SD 21,1090,Enterprise Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2221,Enterprise SD 21,1090,Enterprise Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2221,Enterprise SD 21,1091,Enterprise High School,2019,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2221,Enterprise SD 21,1091,Enterprise High School,2022,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2221,Enterprise SD 21,1091,Enterprise High School,2023,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2221,Enterprise SD 21,1091,Enterprise High School,2024,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2221,Enterprise SD 21,1091,Enterprise High School,2025,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2221,Enterprise SD 21,1091,Enterprise High School,2026,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2222,Troy SD 54,1092,Troy Elementary School,2019,4,5,"4, 5",4-5,ES
2222,Troy SD 54,1092,Troy Elementary School,2022,8,8,8,8-8,Other
2222,Troy SD 54,1092,Troy Elementary School,2023,K,5,"k, 2, 3, 5",K-5,ES
2222,Troy SD 54,1092,Troy Elementary School,2024,1,6,"1, 3, 4, 6",1-6,ES
2222,Troy SD 54,1092,Troy Elementary School,2025,1,7,"1, 2, 3, 4, 5, 7",1-7,Other
2222,Troy SD 54,1092,Troy Elementary School,2026,K,6,"k, 2, 3, 4, 6",K-6,ES
2225,South Wasco County SD 1,1108,Maupin Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2225,South Wasco County SD 1,1108,Maupin Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2225,South Wasco County SD 1,1108,Maupin Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2225,South Wasco County SD 1,1108,South Wasco County Elementary School,2024,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2225,South Wasco County SD 1,1108,South Wasco County Elementary School,2025,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2225,South Wasco County SD 1,1108,South Wasco County Elementary School,2026,K,5,"k, 1, 2, 3, 4, 5",K-5,ES
2225,South Wasco County SD 1,1109,South Wasco County High School,2019,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2225,South Wasco County SD 1,1109,South Wasco County High School,2022,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2225,South Wasco County SD 1,1109,South Wasco County High School,2023,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2225,South Wasco County SD 1,1109,South Wasco County Middle/High School,2024,6,12,"6, 7, 8, 9, 10, 11, 12",6-12,Other
2225,South Wasco County SD 1,1109,South Wasco County Middle/High School,2025,6,12,"6, 7, 8, 9, 10, 11, 12",6-12,Other
2225,South Wasco County SD 1,1109,South Wasco County Middle/High School,2026,6,12,"6, 7, 8, 9, 10, 11, 12",6-12,Other
2229,Dufur SD 29,3402,Dufur School,2019,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2229,Dufur SD 29,3402,Dufur School,2022,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2229,Dufur SD 29,3402,Dufur School,2023,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2229,Dufur SD 29,3402,Dufur School,2024,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2229,Dufur SD 29,3402,Dufur School,2025,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2229,Dufur SD 29,3402,Dufur School,2026,K,12,"k, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12",K-12,K-12
2230,Northwest Regional ESD,1167,Levi Anderson Learning Center,2019,8,12,"8, 9, 10, 11, 12",8-12,Other
2230,Northwest Regional ESD,1167,Levi Anderson Learning Center,2022,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2230,Northwest Regional ESD,1167,Levi Anderson Learning Center,2023,6,12,"6, 8, 9, 10, 11, 12",6-12,Other
2230,Northwest Regional ESD,1167,Levi Anderson Learning Center,2024,8,12,"8, 9, 10, 11, 12",8-12,Other
2230,Northwest Regional ESD,1167,Levi Anderson Learning Center,2025,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2230,Northwest Regional ESD,1167,Levi Anderson Learning Center,2026,7,12,"7, 8, 9, 10, 11, 12",7-12,Other
2230,Northwest Regional ESD,1284,Lifeworks Northwest,2019,2,9,"2, 7, 9",2-9,Other
2230,Northwest Regional ESD,1284,Lifeworks Northwest,2022,2,12,"2, 4, 5, 6, 7, 8, 9, 11, 12",2-12,Other
2239,Hillsboro SD 1J,1110,Lenox Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1110,Lenox Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1110,Lenox Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1110,Lenox Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1110,Lenox Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1110,Lenox Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1111,West Union Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1111,West Union Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1111,West Union Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1111,West Union Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1111,West Union Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1111,West Union Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1112,Brookwood Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1112,Brookwood Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1112,Brookwood Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1112,Brookwood Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1112,Brookwood Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1112,Brookwood Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1114,W Verne McKinney Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1114,W Verne McKinney Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1114,W Verne McKinney Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1114,W Verne McKinney Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1114,W Verne McKinney Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1114,W Verne McKinney Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1115,Eastwood Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1115,Eastwood Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1115,Eastwood Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1115,Eastwood Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1115,Eastwood Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1115,Eastwood Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1116,Minter Bridge Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1116,Minter Bridge Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1116,Minter Bridge Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1116,Minter Bridge Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1116,Minter Bridge Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1116,Minter Bridge Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1117,Mooberry Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1117,Mooberry Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1117,Mooberry Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1117,Mooberry Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1117,Mooberry Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1117,Mooberry Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1119,W L Henry Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1119,W L Henry Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1119,W L Henry Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1119,W L Henry Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1119,W L Henry Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1119,W L Henry Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1147,Butternut Creek Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1148,Indian Hills Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1149,Reedville Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1149,Reedville Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1149,Reedville Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1149,Reedville Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1149,Reedville Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1149,Reedville Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1150,Ladd Acres Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1151,Witch Hazel Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1152,Groner Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1152,Groner K-8,2019,K,8,"k, 1, 2, 3, 4, 5, 6, 7, 8",K-8,ES/MS
2239,Hillsboro SD 1J,1152,Groner K-8,2022,K,8,"k, 1, 2, 3, 4, 5, 6, 7, 8",K-8,ES/MS
2239,Hillsboro SD 1J,1152,Groner K-8,2023,K,8,"k, 1, 2, 3, 4, 5, 6, 8",K-8,ES/MS
2239,Hillsboro SD 1J,1152,Groner K-8,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1152,Groner K-8,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1189,Farmington View Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1189,Farmington View Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1189,Farmington View Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1189,Farmington View Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1189,Farmington View Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1189,Farmington View Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1190,North Plains Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1190,North Plains Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1190,North Plains Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1190,North Plains Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1190,North Plains Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1190,North Plains Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1196,R A Brown Middle School,2019,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1196,R A Brown Middle School,2022,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1196,R A Brown Middle School,2023,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1196,R A Brown Middle School,2024,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1196,R A Brown Middle School,2025,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1196,R A Brown Middle School,2026,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1197,Evergreen Jr High School,2019,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1197,Evergreen Jr High School,2022,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1197,Evergreen Jr High School,2023,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1197,Evergreen Jr High School,2024,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1197,Evergreen Jr High School,2025,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1197,Evergreen Middle School,2026,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1198,South Meadows Middle School,2019,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1198,South Meadows Middle School,2022,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1198,South Meadows Middle School,2023,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1198,South Meadows Middle School,2024,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1198,South Meadows Middle School,2025,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1198,South Meadows Middle School,2026,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1199,J W Poynter Middle School,2019,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1199,J W Poynter Middle School,2022,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1199,J W Poynter Middle School,2023,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1199,J W Poynter Middle School,2024,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1199,J W Poynter Middle School,2025,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1199,J W Poynter Middle School,2026,7,8,"7, 8",7-8,MS
2239,Hillsboro SD 1J,1200,Glencoe High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1200,Glencoe High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1200,Glencoe High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1200,Glencoe High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1200,Glencoe High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1200,Glencoe High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1201,Hillsboro High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1201,Hillsboro High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1201,Hillsboro High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1201,Hillsboro High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1201,Hillsboro High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1201,Hillsboro High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1285,Jackson Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1285,Jackson Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1285,Jackson Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1285,Jackson Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1285,Jackson Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1285,Jackson Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1302,Tobias Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1302,Tobias Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1302,Tobias Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1302,Tobias Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1302,Tobias Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1302,Tobias Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,1368,Century High School,2019,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1368,Century High School,2022,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1368,Century High School,2023,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1368,Century High School,2024,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1368,Century High School,2025,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,1368,Century High School,2026,9,12,"9, 10, 11, 12",9-12,HS
2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3159,Paul L Patterson Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3160,Orenco Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3160,Orenco Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3160,Orenco Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3160,Orenco Elementary School,2024,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3160,Orenco Elementary School,2025,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3160,Orenco Elementary School,2026,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3536,Imlay Elementary School,2019,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3536,Imlay Elementary School,2022,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
2239,Hillsboro SD 1J,3536,Imlay Elementary School,2023,K,6,"k, 1, 2, 3, 4, 5, 6",K-6,ES
