school_yr,location,district_id,district_name,school_id,school_name,school_type,grade_band,virtual_status,governance,adm,total_expenditures,per_pupil_exp,fed_per_pupil_exp,state_local_per_pupil_exp,direct_classroom_expenditures,classroom_support,building_support,central_support,other_expenditures,esd_direct_support,school_expenditures,district_expenditures,general_fund,special_state_and_local_revenue_funds,special_federal_revenue_funds,special_revenue_funds,trust_and_agency_funds,internal_service_funds,enterprise_funds,esd_general_fund,esd_special_revenue_funds,esd_internal,source_file,school_year
23-24,North Clackamas SD 12-Milwaukie El Puente Elementary School,1924,North Clackamas SD 12,4005,Milwaukie El Puente Elementary School,Regular,Elementary,Not Virtual,Public,435.8242574257426,5541646.582452678,12715.323867434996,697.6078580656521,12017.716009369344,1381234.2713059774,899365.3758165679,1175493.5107482949,365131.18563109706,1720422.2389507408,294470.51858790417,0,5247176.063864774,2985048.126474637,574187.8691060469,304034.4267158256,0,151284.73153855192,1165846.9938866897,66773.91614302284,239488.0253818243,54982.4932060799,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Clackamas Web Academy,1924,North Clackamas SD 12,4223,Clackamas Web Academy,Charter,Combined,Focus Virtual,Public,531.750297029703,6761377.24333743,12715.323867434994,697.6078580656521,12017.716009369342,1685247.485701736,1097318.0073855214,1434222.6547667459,445497.4983746172,2099091.5971088097,359284.23684009427,0,6402093.006497336,3642064.8939470677,700568.0953865102,370953.1857366654,0,184582.8899172518,1422452.9147418125,81471.02676802862,292199.95551427087,67084.28132582344,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Clackamas Middle College,1924,North Clackamas SD 12,4226,Clackamas Middle College,Charter,High School,Not Virtual,Public,269.1068316831683,3421780.5197908017,12715.323867434994,697.607858065652,12017.716009369342,852865.7417071211,555327.893497933,725827.7366433558,225456.23571823584,1062302.9122241559,181825.6485982594,0,3239954.8711925424,1843166.8959459784,354541.71174114913,187731.04044132898,0,93413.23731461876,719871.3366835688,41230.64906589813,147875.8069071954,33949.84169106401,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Milwaukie Academy of the Arts,1924,North Clackamas SD 12,4369,Milwaukie Academy of the Arts,Charter,High School,Not Virtual,Public,309.03,4207030.834753436,13613.664805208027,697.6078580656521,12916.056947142375,979392.0819894089,637713.2005690364,833507.4366264242,258903.64836978685,1497514.4671987796,208800.27398365954,277614.3,3720616.2607697765,2116608.7174063064,407139.51590928773,215581.75637802843,0,384885.7971477337,826667.3788394851,47347.39508893499,169813.825694076,38986.44828958357,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Cascade Heights Public Charter School,1924,North Clackamas SD 12,4475,Cascade Heights Public Charter School,Charter,Elementary,Not Virtual,Public,224.1378431372549,2956847.036438538,13192.091951325949,1174.3759419566052,12017.716009369344,817209.726000426,462530.0498841519,604538.5855234409,187781.46240161243,884787.212628907,151441.74694096152,106861.77,2698543.5194975766,1535165.2353653724,295296.16202910343,263222.0906624355,0,77803.45597772779,599577.5273760159,34340.81808692148,123165.07984971024,28276.667091251275,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Scouters Mountain Elementary,1924,North Clackamas SD 12,4713,Scouters Mountain Elementary,Regular,Elementary,Not Virtual,Public,553.67,7040093.365682733,12715.323867434996,697.6078580656521,12017.716009369344,1754716.415995457,1142551.4278842132,1493343.890356769,463861.7059602624,2185619.9254860315,374094.5788322583,0,6665998.786850475,3792197.3548404677,729446.7714250892,386244.5427752095,0,192191.72839460798,1481088.98049399,84829.40892111005,304244.96285810135,69849.61597415699,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Verne A Duncan Elementary School,1924,North Clackamas SD 12,4714,Verne A Duncan Elementary School,Regular,Elementary,Not Virtual,Public,397.2449504950495,5051098.200247737,12715.323867434996,697.6078580656521,12017.716009369344,1258966.9583054276,819753.2562860773,1071438.4376918732,332809.6527186477,1568129.8952457104,268403.8912144181,0,4782694.309033318,2720810.6823397684,523360.56965978525,277121.1990422475,0,137892.95723386505,1062645.8336826963,60863.067074955616,218288.46643114972,50115.4247832684,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Happy Valley Middle School,1924,North Clackamas SD 12,4715,Happy Valley Middle School,Regular,Junior High/Middle School,Not Virtual,Public,1129.9966161910309,14368272.943974596,12715.323867434994,697.6078580656521,12017.716009369342,3581237.2215394005,2331856.967748644,3047796.5988995233,946705.0013829456,4460677.154404083,763497.4049810552,0,13604775.538993541,7739574.437658365,1488743.0841508901,788294.5190424598,0,392248.0949768142,3022785.298528063,173130.1046369491,620939.8712641472,142557.53371690787,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Ardenwald Elementary School,1924,North Clackamas SD 12,4762,Ardenwald Elementary School,Regular,Elementary,Not Virtual,Public,404.1574257425743,10005492.071745642,24756.422706726615,1161.30991588549,23595.112790841125,4975117.562623693,1675929.1754355233,1420427.4607339983,338600.8867763444,1595416.9861760826,273074.39804413833,4866499.51,4865918.163701504,7119152.927678623,860561.1578328175,469352.0260936051,0,140292.43808944098,1081136.9762713257,61922.147735690945,222086.9127528589,50987.48529127944,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Happy Valley Elementary School,1924,North Clackamas SD 12,4763,Happy Valley Elementary School,Regular,Elementary,Not Virtual,Public,483.89,10220005.576213121,21120.514117285173,750.6216835218509,20369.89243376332,4620549.162235884,1645393.5999458015,1638499.9938668106,405400.40258116095,1910162.4175834628,326946.78373605484,4067187.5100000002,5825871.282477065,7262948.239169459,730359.8070027028,363218.3264393884,0,167969.4681901979,1294424.741761766,74138.20991355128,265900.43722326774,61046.34651278708,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Lewelling Elementary School,1924,North Clackamas SD 12,4764,Lewelling Elementary School,Regular,Elementary,Not Virtual,Public,288.51574257425744,7266895.227685187,25187.17059543069,1290.8224898667206,23896.348105563968,3393809.1443232773,1354225.6224595734,1138223.6911051958,241716.91539524804,1138919.8544018923,194939.54016795766,3598324.12,3473631.5675172294,5224696.396144152,558690.880224871,372422.6091954488,0,100150.52149186398,771790.935080054,44204.345380839506,158541.11904831848,36398.42111963917,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Linwood Elementary School,1924,North Clackamas SD 12,4765,Linwood Elementary School,Regular,Elementary,Not Virtual,Public,247.8009900990099,3150869.843779964,12715.323867434996,697.6078580656521,12017.716009369344,785342.2891373208,511361.235155861,668362.1915377657,207606.3178535388,978197.8100954774,167430.07030416265,0,2983439.773475801,1697238.8953353341,326471.783162648,172867.91792951815,0,86017.48439507985,662877.3742322032,37966.31842101767,136168.12005142777,31261.95025273488,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Oregon Trail Elementary School,1924,North Clackamas SD 12,4766,Oregon Trail Elementary School,Regular,Elementary,Not Virtual,Public,477.96999999999997,11708145.488917904,24495.565598087545,803.2522290512788,23692.313369036267,5973098.506095776,1773730.8291605422,1674082.3584724201,400440.6588723005,1886793.136316865,322946.8561497905,5630602.14,5754596.4927681135,8632807.976713562,850725.9908522223,383930.4679196397,0,165914.4985655188,1278588.5094130302,73231.1893041396,262647.36196161376,60299.49418817674,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Rock Creek Middle School,1924,North Clackamas SD 12,4767,Rock Creek Middle School,Regular,Junior High/Middle School,Not Virtual,Public,865.95,11010834.703005334,12715.323867434994,697.6078580656521,12017.716009369342,2744408.5473861075,1786971.316806644,2335617.139910857,725488.1866026501,3418349.512299076,585090.7590077017,0,10425743.943997633,5931065.976888947,1140868.0833629349,604093.5246919515,0,300591.37609643076,2316450.2368897917,132674.7460675768,475844.68291034893,109246.07609735268,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Beatrice Morrow Cannady Elementary,1924,North Clackamas SD 12,5451,Beatrice Morrow Cannady Elementary,Regular,Elementary,Not Virtual,Public,514.01,11810553.771100262,22977.28404330706,782.9802827266509,22194.30376058041,5829665.7008406175,1841437.4340086414,1679754.3309071881,430634.7742890792,2029061.5310547352,347297.7666580619,5274750.15,6188505.8544422,8338628.076191682,1089993.5051196744,402459.6951243258,0,178424.82040224766,1374996.9239144544,78752.98368981484,282451.5566288451,64846.210029216745,0,2023-24 School Level Spending Report.csv,2024
23-24,North Clackamas SD 12-Adrienne C. Nelson High School,1924,North Clackamas SD 12,5649,Adrienne C. Nelson High School,Regular,High School,Not Virtual,Public,1424.1853465346535,18108977.92844326,12715.323867434996,697.6078580656521,12017.716009369344,4513593.6694864,2938943.7774395244,3841274.560628466,1193174.7149875772,5621991.205901291,962269.9756009086,0,17146707.95284235,9754532.309735525,1876329.587914507,993522.8890845281,0,494367.8424057088,3809751.6985451444,218203.62515693635,782598.330882092,179671.64471881668,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Clarkes Elementary School,1925,Molalla River SD 35,93,Clarkes Elementary School,Regular,Elementary,Not Virtual,Public,170.06,2765083.6460361783,16259.459285170988,914.9629307215156,15344.496354449471,1400069.8823558956,596721.4669991062,509560.6341900846,150788.052012233,107943.6104788588,139776.1249433843,1302972.74,1322334.7810927937,2252387.2308014785,157816.52318034062,155598.59599850094,57216.996427417645,1158.7765392462195,1129.3981458100359,0,125569.11559227061,14207.009351113678,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Molalla Elementary School,1925,Molalla River SD 35,94,Molalla Elementary School,Regular,Elementary,Not Virtual,Public,417.67,7328368.622936202,17545.8343259899,1645.0372033039264,15900.797122685975,4309793.312403193,1202861.7466336393,1180264.5842883254,370337.79656562017,265111.18304542487,343292.33273611264,3737401.54,3247674.750200089,5704618.236625623,447229.74086400605,687082.688703951,140525.83145854127,2845.9731691577585,2773.8193788102885,0,308399.69722112,34892.635514992646,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Molalla River Middle School,1925,Molalla River SD 35,95,Molalla River Middle School,Regular,Junior High/Middle School,Not Virtual,Public,497.364854368932,8686932.012190469,17465.9144808546,681.1050668810558,16784.809413973544,4632312.355304146,1826370.902843261,1471550.9083679249,441001.27913465374,315696.56654048176,408795.31945619173,4410779.0200000005,3867357.6727342755,7126229.03430096,639118.530856176,338757.72239923803,167339.31021727787,3389.0081423517045,3303.086818272082,0,367244.883510439,41550.43594575273,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Mulino Elementary School,1925,Molalla River SD 35,121,Mulino Elementary School,Regular,Elementary,Not Virtual,Public,203.46,3758930.2450671573,18475.033151809483,1120.4223441360557,17354.610807673427,2078429.6043145389,767146.0782373172,603807.6728855381,180403.0169493645,129143.87268039875,167228.3334175054,2009658.9,1582043.011649652,3103736.8304308406,188811.8887820305,227961.13013792192,68454.48719935548,1386.3617233625532,1351.213376140832,0,150231.04938494283,16997.28403256256,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Rural Dell Elementary School,1925,Molalla River SD 35,128,Rural Dell Elementary School,Regular,Elementary,Not Virtual,Public,237.12144869598325,3636785.3800958204,15337.226556668833,852.4526788974885,14484.773877771344,1839175.4464144497,753412.9728891995,683437.0723209967,210249.80206507092,150510.08640610322,194895.4324337648,1598105.76,1843784.1876620553,2933551.43723357,223233.26006989056,202134.81416494428,79779.94286076778,1615.7283999822498,1574.764932900347,0,175086.03199290007,19809.40044086473,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Molalla High School,1925,Molalla River SD 35,142,Molalla High School,Regular,High School,Not Virtual,Public,759.43,14356985.718422053,18904.949394179916,672.6713001896267,18232.278093990288,7384534.43410936,3033497.541195644,2634311.3195864744,673368.0485690351,631274.3749615414,624192.5353743051,7827696.73,5905096.45304775,10999749.51860559,1956467.0853560278,510846.76550300815,255511.60529738784,5174.701089025969,5043.507196710076,0,560748.8736577565,63443.661716548624,0,2023-24 School Level Spending Report.csv,2024
23-24,Molalla River SD 35-Molalla River Academy,1925,Molalla River SD 35,4745,Molalla River Academy,Charter,Elementary,Not Virtual,Public,209.78369693508472,1803640.0752521208,8597.617935059261,514.7468305215862,8082.871104537675,772396.3250984182,265834.39120183326,446241.5083606557,186010.0847040226,133157.76588719126,172425.9216387361,0,1631214.1536133848,1255143.5820019385,194680.31089152858,107985.49309243585,70582.10653925207,1429.4509368735457,1393.2101513563398,0,154900.34864057106,17525.572998165037,0,2023-24 School Level Spending Report.csv,2024
23-24,Oregon Trail SD 46-Welches Elementary School,1926,Oregon Trail SD 46,88,Welches Elementary School,Regular,Elementary,Not Virtual,Public,189.98,3399420.983923685,17893.572923063926,1172.5096451686557,16721.06327789527,1917985.739099608,574713.1564577012,630715.3381786743,123195.3760635471,152811.3741241543,165699.26316359796,2328643.5,905078.220760087,2753932.153485291,183955.52777999736,222753.3823891412,50780.483161383636,1927.126429904076,20373.04751436971,0,116184.36292237528,49514.9002412227,0,2023-24 School Level Spending Report.csv,2024
23-24,Oregon Trail SD 46-Naas Elementary School,1926,Oregon Trail SD 46,96,Naas Elementary School,Regular,Elementary,Not Virtual,Public,316.67,6408782.282895638,20238.046808651394,970.368878186697,19267.677930464695,3904756.0812720964,961693.9809541018,1082092.8402886663,205349.40382168366,254889.97655909017,276197.4190231423,4623946.4799999995,1508638.383872496,4984828.5232450105,635695.518026591,307286.71265538136,167602.84937633097,3212.249323916854,33959.011245265065,0,193663.0287747583,82534.390248384,0,2023-24 School Level Spending Report.csv,2024
23-24,Oregon Trail SD 46-Boring Middle School,1926,Oregon Trail SD 46,97,Boring Middle School,Regular,Junior High/Middle School,Supplemental Virtual,Public,433.53,6546098.634201679,15099.528600562084,769.6277460189002,14329.900854543184,3064627.069186509,1502751.432355549,1319049.583026638,281129.02086972084,378541.5287632625,378121.9157770009,4102608.9899999998,2065367.728424679,4945323.601247385,656860.5781159188,333656.7167315738,181247.33717314794,4397.658285905432,46490.82687074797,0,265130.0497828053,112991.86599419557,0,2023-24 School Level Spending Report.csv,2024
23-24,Oregon Trail SD 46-Kelso Elementary School,1926,Oregon Trail SD 46,99,Kelso Elementary School,Regular,Elementary,Not Virtual,Public,362.2,6491939.484607637,17923.63192878972,966.6342076861783,16956.997721103544,3876910.551543731,969152.3130002073,1119665.2035041365,234874.01416052616,291337.4023990351,315908.37518609955,4450484.57,1725546.5394215367,5184524.522422215,422635.28016904433,350114.9100239338,176240.74777688785,3674.0982888264894,38841.55074062906,0,221507.40209750674,94400.9730885928,0,2023-24 School Level Spending Report.csv,2024
23-24,Oregon Trail SD 46-Sandy Grade School,1926,Oregon Trail SD 46,100,Sandy Grade School,Regular,Elementary,Not Virtual,Public,343.66,5924437.845245887,17239.24182402923,1009.4843683691797,16229.757455660052,3252567.2331770253,999138.8135617097,1173121.9453904794,222851.47351299398,276758.37960367865,299737.9133529955,3987479.27,1637220.6618928916,4383407.475140305,687832.7962305185,346919.39803375234,166200.87003811507,3486.0315238490098,36853.3609263517,0,210169.06075325556,89568.85259973994,0,2023-24 School Level Spending Report.csv,2024
